,Unnamed: 0,ID Kabupaten,No.,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Kronologi & Dokumentasi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Fasum Rusak,korban_jiwa,kerusakan,Clusters,cluster,Location,loc,point,lat,lon,altitude
2379,2379,6201,2380,23/03/2020,BANJIR,Kec. Arut Selatan Kel. Sidorejo,KOTAWARINGIN BARAT,KALIMANTAN TENGAH,,â¢ Akibat hujan dengan intensitas tinggi disertai system drainase yang buruk,0,0,0,0,0,0,0,0,0,"KOTAWARINGIN BARAT,KALIMANTAN TENGAH","Kotawaringin Hulu, Kalimantan Tengah, Indonesia","(-2.4028117, 111.5327784, 0.0)",-2.4028117,111.5327784,0.0
2380,2380,3307,2381,23/03/2020,BANJIR,KEC. KRETEK DS. RECO,WONOSOBO,JAWA TENGAH,,,0,1,0,0,0,1,0,0,0,"WONOSOBO,JAWA TENGAH","Wonosobo, Jawa Tengah, Indonesia","(-7.39979995, 109.92096446847731, 0.0)",-7.39979995,109.92096446847732,0.0
2381,2381,3502,2382,23/03/2020,BANJIR,"Kelurahan Paju, Kelurahan Brotonegaran, Kecamatan Ponorogo- Desa Sragi, Desa Kalimalang, Desa Morosari, Kecamatan Sukorejo- Desa Kauman, Desa Pengkol, Kecamatan Kauman- Desa Muneng, Kecamatan Balong",PONOROGO,JAWA TIMUR,"Hujan yang mengguyur wilayah Kabupaten Ponorogo pada dinihari 23 Maret 2020 sejak pukul 01.00 - 04.00 WIB mengakibatkan beberapa sungai mengalami peningkatan volume serta debit air, sehingga terjadi luapan air di beberapa titik sbb :a) Kecamatan Ponorogo Kelurahan Paju, Kelurahan Brotonegaran, luapan terjadi di beberapa pemukiman warga, ruas jalan.b) Kecamatan Sukorejo Desa Sragi, Desa Kalimalang, Desa Morosari, luapan terjadi diruas jalan, pekarangan, sawah. c) Kecamatan Kauman Desa Kauman, Desa Pengkol, luapan air terjadi diruas jalan, pekarangan. d) Kecamatan Balong Desa Muneng, luapan air terjadi diruas jalan, pekarangan. Tinggi air bervariasi sekitar 10-50 cm. Kondisi saat ini pukul 12.00 WIB : Masih terjadi luapan dibeberapa wilayah, namun secara umum berangsur surut.",,0,0,0,0,0,0,0,0,0,"PONOROGO,JAWA TIMUR","Ponorogo, Jawa Timur, Indonesia","(-7.97122665, 111.49889293326967, 0.0)",-7.97122665,111.49889293326969,0.0
2382,2382,3209,2383,22/03/2020,BANJIR,Kec. Waled Ds. Gunung Sari,CIREBON,JAWA BARAT,,â¢ Hujan dengan intensitas besar dari jam 23.30 WIB,0,0,0,0,0,0,0,0,0,"CIREBON,JAWA BARAT","Cirebon, Jawa Barat, 45121, Indonesia","(-6.7137044, 108.5608483, 0.0)",-6.713704400000001,108.5608483,0.0
2383,2383,3506,2384,22/03/2020,BANJIR,"Perum. Asabri, Desa Ngablak, Kec. Banyakan",KEDIRI,JAWA TIMUR,"Hujan deras yang terjadi di wilayah Kab. Kediri menyebabkan jebolnya tanggul sepanjang 30 meter di sungai Bendokrosok pada Minggu (22/03) pukul 10.00 WIB sehingga air sungai meluap dan menggenangi jalan beserta rumah warga terutama di Perumahan Asabri Kec. Banyakan, Kab. Kediri dengan ketinggian 20 - 30 cm. Beberapa warga juga sempat mengungsi dirumah saudaranya akibat banjir tersebut.Kondisi genangan hingga pukul 07.30 WIB TMA berangsur-angsur surut.",,0,0,0,0,0,0,0,0,0,"KEDIRI,JAWA TIMUR","Kediri, Jawa Timur, Indonesia","(-7.8057219, 112.16852174866582, 0.0)",-7.8057219,112.1685217486658,0.0
2384,2384,3301,2385,22/03/2020,BANJIR,Kec. Sidareja Ds. Sidareja Ds. Gunungreja Ds. Tegalsari Ds. Sidamulya Ds. Sudagaran Ds. Bangunreja,CILACAP,JAWA TENGAH,,â¢ Akibat hujan deras yang turun di wilayah Kec. Sidareja dan sekitarnya pada hari Sabtu Pukul 23.00 Wib selama 2 jam dan berlanjut dengan hujan intensitas ringan-sedang selama 5 jam,0,0,0,0,0,0,0,0,0,"CILACAP,JAWA TENGAH","Cilacap, Jawa Tengah, Indonesia","(-7.46167105, 108.80461463117007, 0.0)",-7.46167105,108.80461463117008,0.0
2385,2385,3374,2386,21/03/2020,BANJIR,Kec. Tugu Kota Kel. Mangunharjo,KOTA SEMARANG,JAWA TENGAH,,â¢ Akibat hujan deras yang berangsur lama dsiertai jebolnya tanggul plumbon,0,0,0,0,0,0,0,0,0,"KOTA SEMARANG,JAWA TENGAH","Gang Kelapa Gading, Wates, Ngaliyan, Kota Semarang, RW 01, Wates, Ngaliyan, Semarang, Jawa Tengah, 50189, Indonesia","(-7.0197176, 110.3360514, 0.0)",-7.019717599999999,110.3360514,0.0
2386,2386,1310,2387,21/03/2020,BANJIR,KEC. KOTO PARIK GADANG DIATEH DS. PAKAN RABAA TENGAH,SOLOK SELATAN,SUMATERA BARAT,,,0,0,0,2,1,0,3,0,0,"SOLOK SELATAN,SUMATERA BARAT","Solok Selatan, Padang Aro, Sangir, Sumatera Barat, 27778, Indonesia","(-1.5573292, 101.239478, 0.0)",-1.5573292,101.239478,0.0
2387,2387,3202,2388,20/03/2020,BANJIR,"Kec Cibadak Ds.  Cibadak  Kec, Parungkuda Ds,  Pondokasolandeuh Kec,  Cikembar Ds. Sukamaju",SUKABUMI,JAWA BARAT,,,0,0,0,0,0,0,0,0,0,"SUKABUMI,JAWA BARAT","Sukabumi, Jawa Barat, 43111, Indonesia","(-6.9199289, 106.9265095, 0.0)",-6.9199289,106.9265095,0.0
2388,2388,3204,2389,20/03/2020,BANJIR,Kec. Ketapang Kec. Pasirjambu Kec. Ibun Kec. Dayeukholot Kec. Baleendah Kec. Bojosoang,BANDUNG,JAWA BARAT,,,1,0,0,0,113,1,113,0,0,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.934217299999999,107.72225729999998,0.0
2389,2389,1306,2390,19/03/2020,BANJIR,"Kec, Batang Anai Nagari Kasang",PADANG PARIAMAN,SUMATERA BARAT,,â¢ Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"PADANG PARIAMAN,SUMATERA BARAT","Padang Pariaman, Sulawesi Barat, Indonesia","(-2.96446, 119.3122747, 0.0)",-2.96446,119.3122747,0.0
2390,2390,1307,2391,19/03/2020,BANJIR,KEC. AMPEK NAGARI,AGAM,SUMATERA BARAT,,,0,0,0,0,1,0,1,0,0,"AGAM,SUMATERA BARAT","Agam, Sumatera Barat, Indonesia","(-0.26590519999999995, 100.17423060823587, 0.0)",-0.2659051999999999,100.17423060823587,0.0
2391,2391,7172,2392,19/03/2020,BANJIR,kel. Duasudara  Lingk  I RT 01,KOTA BITUNG,SULAWESI UTARA,,,0,0,0,0,0,0,0,0,0,"KOTA BITUNG,SULAWESI UTARA","Pintu Kota, Sulawesi Utara, Indonesia","(1.45528, 125.2554532, 0.0)",1.45528,125.25545320000002,0.0
2392,2392,1612,2393,19/03/2020,BANJIR,Kec. Abab  Ds. Betung Utara,PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN,,â¢ Hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"PENUKAL ABAB LEMATANG ILIR,SUMATERA SELATAN","Penukal Abab Lematang Ilir, Sumatera Selatan, Indonesia","(-3.21399505, 104.0076940890376, 0.0)",-3.21399505,104.0076940890376,0.0
2393,2393,3312,2394,19/03/2020,BANJIR,Kec. Kismantoro  Ds. Gambiramon,WONOGIRI,JAWA TENGAH,,â¢ Akibat hujan dengan intesitas tinggi,0,0,0,0,0,0,0,0,0,"WONOGIRI,JAWA TENGAH","Wonogiri, Jawa Tengah, Indonesia","(-7.9620507, 110.95757325155418, 0.0)",-7.9620507,110.95757325155418,0.0
2394,2394,1603,2395,19/03/2020,BANJIR,Kec. Gelumbang  Kel. Gelumbang,MUARA ENIM,SUMATERA SELATAN,,â¢ Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"MUARA ENIM,SUMATERA SELATAN","Muara Enim, Sumatera Selatan, Indonesia","(-3.84670675, 103.96157194770801, 0.0)",-3.84670675,103.961571947708,0.0
2395,2395,3216,2396,19/03/2020,BANJIR,"Kec, Cikarang Utara   Ds. Simpangan",BEKASI,JAWA BARAT,,â¢ Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"BEKASI,JAWA BARAT","Jawa Barat, Jalan Gunung Salak, Kranji, Bekasi, Jawa Barat, 17144, Indonesia","(-6.24087, 106.98876, 0.0)",-6.24087,106.98876,0.0
2396,2396,3201,2397,18/03/2020,BANJIR,KEC TAJURHALANG KEL KALISUREN KEC PARUNG KEL PAMEGERSARI,BOGOR,JAWA BARAT,,,0,0,0,0,0,0,0,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
2397,2397,3276,2398,18/03/2020,BANJIR,Kec. Bojongsari  Kel. Duren Mekar  Kel. Pondok Petir,KOTA DEPOK,JAWA BARAT,,â¢ Akibat hujan dengan intensitas tinggi dan meluapnya Kali Angke,0,0,0,0,0,0,0,0,0,"KOTA DEPOK,JAWA BARAT","Lapangan Balai Kota Depok, Bakti Jaya, Jawa Barat, Indonesia","(-6.393738750000001, 106.82169200545971, 0.0)",-6.393738750000002,106.82169200545972,0.0
2398,2398,3604,2399,18/03/2020,BANJIR,Kec. Binuang  Ds. Cakung Ds. Renged,SERANG,BANTEN,,â¢ Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.98847134579847,0.0
2399,2399,3603,2400,18/03/2020,BANJIR,KEC.Tigaraksa  KEL.Kaduagung Ds. Pasirnangka Kec. Tigaraksa   Ds. Pasir Nangka  Kec. Tigaraksa Ds. Pasir Bolang Kec. Tigaraksa  Ds. Matagara Desa Cisereh  Desa Margasari  KEC. Jambe KEL.Pasir Barat KEL.Ancol Pasir   KEC.Cisoka KEL.Carenang KEC.Jayanti KEL.Pasir Gintung  KEL.Cikande KEC.Panongan KEL.Ranca Kelapa KEC.Kresek KEL.Koper KEL.Pasir Ampo,TANGERANG,BANTEN,,"karena curah Hujan yang cukup tinggi dan derasnya air kiriman dari Bogor yang melewati kali Cimanceuri sehingga mengakibatkan kali meluap, Luapan Kali Cimanceuri,Luapan kali Cidurian",0,0,0,0,0,0,0,0,0,"TANGERANG,BANTEN","Tangerang, Banten, Indonesia","(-6.1760311, 106.6384468, 0.0)",-6.176031099999999,106.63844679999998,0.0
2400,2400,3322,2401,18/03/2020,BANJIR,KEC. SURUH DS. KEDUNGRINGIN,SEMARANG,JAWA TENGAH,,,0,0,0,0,0,0,0,0,0,"SEMARANG,JAWA TENGAH","Semarang, Jawa Tengah, Indonesia","(-6.9903988, 110.4229104, 0.0)",-6.9903988,110.4229104,0.0
2401,2401,6311,2402,17/03/2020,BANJIR,KEC HALONG DESA BINJAI PUNGGAL KEC JUAI DESA GALUMBUNG DESA MIHU DESA LALAYAU,BALANGAN,KALIMANTAN SELATAN,,,0,0,0,0,0,0,0,0,0,"BALANGAN,KALIMANTAN SELATAN","Balangan, Kalimantan Selatan, Indonesia","(-2.28789725, 115.62054766845205, 0.0)",-2.28789725,115.62054766845203,0.0
2402,2402,3604,2403,17/03/2020,BANJIR,Kec. Jawilan  Ds. Pasir Buyut  Kec. Kopo  Ds. Nanggung  Ds. Carenang Udik   Ds. Ranca Sumur  Ds. Mekar Baru  Ds. Nyompok  Ds. Garut  Kec. Cikande  Ds. Songgom Jaya  Ds. Ciknde  Ds. Koper,SERANG,BANTEN,,â¢ Akibat hujan dengan intensitas tinggi dan meluapnya Sungai Ciberang,0,0,0,0,0,0,0,0,0,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.98847134579847,0.0
2403,2403,1608,2404,17/03/2020,BANJIR,KEC. MUARA DUA,OGAN KOMERING ULU SELATAN,SUMATERA SELATAN,,,0,0,0,0,1,0,1,0,0,"OGAN KOMERING ULU SELATAN,SUMATERA SELATAN","Ogan Komering Ulu Selatan, Sumatera Selatan, Indonesia","(-4.5702304, 103.92495365763118, 0.0)",-4.570230400000001,103.9249536576312,0.0
2404,2404,1307,2405,17/03/2020,BANJIR,KEC. LUBUK BASUNG,AGAM,SUMATERA BARAT,,,0,0,0,0,1,0,1,0,0,"AGAM,SUMATERA BARAT","Agam, Sumatera Barat, Indonesia","(-0.26590519999999995, 100.17423060823587, 0.0)",-0.2659051999999999,100.17423060823587,0.0
2405,2405,1609,2406,16/03/2020,BANJIR,Kec. Bunga Mayang  Ds. Baturaja Bungin  Dsn. III Rasuk,OGAN KOMERING ULU TIMUR,SUMATERA SELATAN,,â¢ Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"OGAN KOMERING ULU TIMUR,SUMATERA SELATAN","Ogan Komering Ulu Timur, Sumatera Selatan, 32382, Indonesia","(-4.11600925, 104.55848109942238, 0.0)",-4.11600925,104.55848109942238,0.0
2406,2406,3201,2407,16/03/2020,BANJIR,"Kecamatan Cileungsi Ds.  Cileungsi Perum Cileungsi Hijau Rt. 01, 02, 03, 04, 05/Rw. Perum Pondok Damai  yang berlokasi di Rw. 13",BOGOR,JAWA BARAT,,â¢ Akibat hujan dengan intesitas tinggi dan  jebolnya tembok pagar PT. YURI kemudian puing dari runtuhan pagar tersebut menutup aliran gorong-gorong sehingga menyebabkan meluapnya aliran air,0,0,0,0,0,0,0,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
2407,2407,6109,2408,16/03/2020,BANJIR,KEC. SEKADAU HULU,SEKADAU,KALIMANTAN BARAT,,,0,0,0,0,0,0,0,0,0,"SEKADAU,KALIMANTAN BARAT","Sekadau, Kalimantan Barat, 79582, Indonesia","(0.0171923, 110.9290041681134, 0.0)",0.0171923,110.9290041681134,0.0
2408,2408,3525,2409,16/03/2020,BANJIR,Kec.  BalongPanggang Ds. WotanSari Ds. BanjarAgung Ds. Sekarputih,GRESIK,JAWA TIMUR,,â¢ Akibat hujan dengan intesitas tinggi dan meluapnya kali Lamong,0,0,0,0,0,0,0,0,0,"GRESIK,JAWA TIMUR","Gresik, Jawa Timur, Indonesia","(-5.79334655, 112.6598223201143, 0.0)",-5.79334655,112.65982232011427,0.0
2409,2409,3204,2410,16/03/2020,BANJIR,KEC DAYEUHKOLOT KEC BALEENDAH,BANDUNG,JAWA BARAT,,,0,0,0,0,0,0,0,0,0,"BANDUNG,JAWA BARAT","Jawa Barat, Cibiru, Cipadung Kidul, Panyileukan, Bandung, Jawa Barat, 40624, Indonesia","(-6.9342173, 107.7222573, 0.0)",-6.934217299999999,107.72225729999998,0.0
2410,2410,3201,2411,16/03/2020,BANJIR,Kec. Tenjo  Ds. Ciomas,BOGOR,JAWA BARAT,,â¢ Akibat hujan dengan intensitas,0,0,0,4,0,0,4,0,0,"BOGOR,JAWA BARAT","Bogor, Jawa Barat, 16121, Indonesia","(-6.5962986, 106.7972421, 0.0)",-6.596298599999999,106.7972421,0.0
2411,2411,1809,2412,16/03/2020,BANJIR,Kec. Gedong Tataan  Ds. Wiyono  Ds. Bagelen  Ds. Kutoarjo Ds. Karang Anyar Kec. Negeri Katon  Ds. Kagungan Ratu,PESAWARAN,LAMPUNG,,â¢ Akibat hujan dengan intensitas tinggi,0,0,0,0,0,0,0,0,0,"PESAWARAN,LAMPUNG","Pesawaran, Lampung, Indonesia","(-5.4559573, 105.08469101016075, 0.0)",-5.4559573,105.08469101016075,0.0
2412,2412,3327,2413,15/03/2020,BANJIR,KEC. WATUKUMPUL DS. BONGAS,PEMALANG,JAWA TENGAH,,,0,0,0,0,1,0,1,0,0,"PEMALANG,JAWA TENGAH","Pemalang, Jawa Tengah, 52361, Indonesia","(-6.8903574, 109.3806499, 0.0)",-6.890357400000001,109.3806499,0.0
2413,2413,5203,2414,14/03/2020,BANJIR,Kec. Jerowaru Ds. Sukaraja Dsn. Longkang Ds. Sukadamai Dsn. Kerong Senanti Dsn. Lingkok Baru Ds. Wakan Dsn. Tangar Dsn. Penalet Ds. Pandang Wangi Dsn. Pengangsing,LOMBOK TIMUR,NUSA TENGGARA BARAT,,"â¢ Akibat curah hujan yang cukup tinggi dan ada pendangkalan 2 sungai, yaitu sungai Rungkang & sungai Jero Puri sehingga tidak dapat menampung air. Sebagian air juga berasal dari Kab. Lombok Tengah",0,0,0,0,1,0,1,0,0,"LOMBOK TIMUR,NUSA TENGGARA BARAT","Lombok Timur, Nusa Tenggara Barat, 83659, Indonesia","(-8.6330934, 116.5587704, 0.0)",-8.633093400000002,116.5587704,0.0
2414,2414,3216,2415,14/03/2020,BANJIR,Ds. Cikarageman Perum. Griya Rahayu Asri Kec. Cikarang Selatan  Ds. Serang  Kec. Cikarang Utara Ds. Simpangan,BEKASI,JAWA BARAT,,"â¢ Akibat hujan deras disertai luapan kali sadang, kali cilemahabang dan limpasan saluran drainase",0,0,0,0,0,0,0,0,0,"BEKASI,JAWA BARAT","Jawa Barat, Jalan Gunung Salak, Kranji, Bekasi, Jawa Barat, 17144, Indonesia","(-6.24087, 106.98876, 0.0)",-6.24087,106.98876,0.0
2415,2415,3511,2416,14/03/2020,BANJIR,Kec. Ijen Ds. Kampung Baru Ds. Sempol Dsn. Pesanggrahan Dsn. Sempol 1 Dsn. Sempol 2 Ds. Kalisat Dsn. Kampung Baru Dsn. Kalisat Dsn. Sumber Ayu Dsn. Taman Kembar,BONDOWOSO,JAWA TIMUR,,â¢ Akibat hujan dengan intensitas sedang â lebat,0,0,0,106,14,0,120,0,0,"BONDOWOSO,JAWA TIMUR","Bondowoso, Jawa Timur, Indonesia","(-7.9134402, 113.8222709, 0.0)",-7.9134402,113.8222709,0.0
2416,2416,5202,2417,14/03/2020,BANJIR,"Kec. Pujut, Ds. Kuta",LOMBOK TENGAH,NUSA TENGGARA BARAT,,,0,0,2,0,1,2,1,0,0,"LOMBOK TENGAH,NUSA TENGGARA BARAT","Kuta Lombok, Sade Sasak Village, Kabupaten Lombok Tengah, Nusa Tenggara Barat, 83573, Indonesia","(-8.8211527, 116.2941513, 0.0)",-8.821152699999999,116.2941513,0.0
2417,2417,3327,2418,13/03/2020,BANJIR,KEC. WATUKUMPUL DS. BODAS,PEMALANG,JAWA TENGAH,,,0,0,0,0,1,0,1,0,0,"PEMALANG,JAWA TENGAH","Pemalang, Jawa Tengah, 52361, Indonesia","(-6.8903574, 109.3806499, 0.0)",-6.890357400000001,109.3806499,0.0
2418,2418,3508,2419,13/03/2020,BANJIR,Kec. Tempeh Ds. Tempeh Lor Dsn. Sumbersari Dsn. Bedok I,LUMAJANG,JAWA TIMUR,,â¢ Akibat hujan deras sehingga mengakibatkan meluapnya sungai Buk Bengkong,0,0,0,0,0,0,0,0,0,"LUMAJANG,JAWA TIMUR","Jln Desa Jatisari, Kecamatan Tempeh, Kabupaten Lumajang, Jawa Timur, Madurejo, Lumajang, Jawa Timur, 67371, Indonesia","(-8.1987244, 113.158427, 0.0)",-8.198724400000001,113.158427,0.0
2419,2419,3604,2420,13/03/2020,BANJIR,Kec. Ciruas Ds. Citereup Kp. Tegal Jetak Kp. Citereup,SERANG,BANTEN,,â¢ Akibat curah hujan dengan intensitas tinggi yang mengguyur wilayah Kec. Ciruas dan buruknya aliran drainase,0,0,0,0,0,0,0,0,0,"SERANG,BANTEN","Serang, Banten, Indonesia","(-6.10549695, 105.9884713457985, 0.0)",-6.10549695,105.98847134579847,0.0
2420,2420,3301,2421,13/03/2020,BANJIR,Kec. Majenang Ds. pADANGJAYA,CILACAP,JAWA TENGAH,,â¢ Hujan intensitas tinggi dari jam 18.00 s/d 19.00 wib,0,0,0,0,0,0,0,0,0,"CILACAP,JAWA TENGAH","Cilacap, Jawa Tengah, Indonesia","(-7.46167105, 108.80461463117007, 0.0)",-7.46167105,108.80461463117008,0.0
2421,2421,1307,2422,12/03/2020,BANJIR,Kec. Ampek Nagari Nagari Sitalang Jorong Kampung Melayu Jorong Tandikek  Nagari Batu Kambing  Jorong Kamparcan Jorong Pasa Batu Kambing  Jorong Alahan Siriah Jorong Balai Badak Nagari Bawan,AGAM,SUMATERA BARAT,,â¢ Akibat hujan dengan intensitas tinggi,0,0,0,8,14,0,22,0,0,"AGAM,SUMATERA BARAT","Agam, Sumatera Barat, Indonesia","(-0.26590519999999995, 100.17423060823587, 0.0)",-0.2659051999999999,100.17423060823587,0.0
2422,2422,3471,2423,11/03/2020,BANJIR,Kec. Gondokusuman Kel. kliren,KOTA YOGYAKARTA,DI YOGYAKARTA,,"â¢ Akibat hujan dengan intensitas tinggi, meluapnya Sungai Mbelik dan tanggul jebol",0,0,0,0,0,0,0,0,0,"KOTA YOGYAKARTA,DI YOGYAKARTA","Kota Yogyakarta, Daerah Istimewa Yogyakarta, Indonesia","(-7.8011945, 110.364917, 0.0)",-7.801194500000001,110.364917,0.0
2423,2423,3404,2424,11/03/2020,BANJIR,KEC. MOYUDAN DS. SUMBERRAHAYU,SLEMAN,DI YOGYAKARTA,,,0,0,0,0,0,0,0,0,0,"SLEMAN,DI YOGYAKARTA","Sleman, Daerah Istimewa Yogyakarta, Indonesia","(-7.6894175, 110.38129042693123, 0.0)",-7.6894175,110.38129042693124,0.0
2424,2424,3324,2425,11/03/2020,BANJIR,KEC. Ngawen. Wonosari DS. Kahuman. Kingkang,KENDAL,JAWA TENGAH,,,0,0,0,0,0,0,0,0,0,"KENDAL,JAWA TENGAH","Kendal, Jawa Tengah, Indonesia","(-7.01909655, 110.13747567422602, 0.0)",-7.01909655,110.137475674226,0.0
2425,2425,3323,2426,11/03/2020,BANJIR,Kec. Temanggung Kel. Butuh   Kec. Temanggung Kota Kel. Jurang  Kec. Bulu  Kec. Candiroto,TEMANGGUNG,JAWA TENGAH,,â¢ Hujan dengan intensitas tinggi dan struktur tanah yang labil,0,0,0,3,1,0,4,0,0,"TEMANGGUNG,JAWA TENGAH","Temanggung, Jawa Tengah, Indonesia","(-7.3162377, 110.1754504, 0.0)",-7.316237700000001,110.1754504,0.0
2426,2426,3329,2427,10/03/2020,BANJIR,KEC. PAGUYUNGAN DS. TARABAN,BREBES,JAWA TENGAH,,,0,0,0,0,1,0,1,0,0,"BREBES,JAWA TENGAH","Brebes, Jawa Tengah, Indonesia","(-7.05207115, 108.88813597074842, 0.0)",-7.05207115,108.88813597074842,0.0
2427,2427,6571,2428,10/03/2020,BANJIR,Jl.Dr. Sutomo RT.7  Kelurahan Karang Balik Belakang Gunung Bakso(atas Nama DEDE ),KOTA TARAKAN,KALIMANTAN UTARA,,,0,0,0,0,1,0,1,0,0,"KOTA TARAKAN,KALIMANTAN UTARA","Hutan Kota Sawah Lunto - Skip, Pamusian, Tarakan, Kalimantan Utara, Indonesia","(3.3124409000000004, 117.60384451791393, 0.0)",3.3124409000000004,117.60384451791391,0.0
2428,2428,3510,2429,09/03/2020,BANJIR,"Lingkungan Krajan 2, Kel.Tukangkayu, Kec. Banyuwangi, Lingkungan Ujung, Kel. Kepatihan Kec.BanyuwangI",BANYUWANGI,JAWA TIMUR,"Pada pukul 11.30 WIB, terjadi hujan dengan intensitas tinggi di seluruh kawasan Kab. Banyuwangi di Banyuwangi Kota terutama di bagian hulu sungai Pada pukul 13.30 WIB, debit air kali lo dan kali bagong meningkat dengan ketinggian maksimum plesengan sungai meningkat masuk ke pemukiman warga. Pada pukul 18.15 WIB, TRC BPBD Kab. Banyuwangi dengan pihak terkait melakukan penanganan penyedotan genangan air menggunakan mesin sedot. Pkl 20.00 WIB debit sungai Kalilo sudah mengalami penurunan dan diikuti tinggi genangan di pemukiman.Dampak Jalan Gajah Mada Kelurahan Mojopanggung Kecamatan Banyuwangi Rumah terdampak nihil Ketinggian air sampai dengan 30 cm menutup separuh jalan doubelway, sehingga kendaraan melewati jalan di sebelahnya, air berangsur-angsur surut setelah hujan reda. Lingkungan Krajan Utara Rt.01, 02 04 Kelurahan tukang kayu Kecamatan Banyuwangi Rumah terdampak 60 rumah Ketinggian air sampai dengan 1,5 meter, air surut pukul 17.30 WIB. Lingkungan Ujung Rt.02 Rt.03, Rt.04 Rw. 03 Kelurahan Kepatihan Kecamatan Banyuwangi. Rumah terdampak -+ 50 rumah Ketinggian air sampai dengan 1 meter, air berangsur-angsur surut setelah hujan reda. Lingkungan Surodilagan Rt 05 Rw 3 Kelurahan Kepatihan Kecamatan Banyuwangi Rumah terdampak -+ 13 rumah Fasilitas Umum 1 musolla Ketinggian air sampai dengan 70 cm, air surut pukul 23.00 WIB. Lingkungan Krajan Rt 02 Rw 02 Kelurahan Kepatihan Kecamatan Banyuwangi  Rumah terdampak -+ 25 rumah Fasilitas Umum 1 musolla Ketinggian air sampai dengan 30 cm, air surut pukul 17.06, namun menyisahkan lumpur. Lingkungan Wonosari Rt.01 dan Rt.02 Rw.01 Kelurahan Sobo Kecamatan Banyuwangi Rumah terdampak -+ 71 rumah Ketinggian air sampai dengan 60 cm, air berangsur-angsur surut sejak pukul 21.00 WIB. Jalan A.Yani, Depan Kantor Buapti Banyuwangi  Rumah terdampak nihiL Ketinggian air sampai dengan 40 cm, arus lalin terhambat dikarenakan genangan air tersebut, air berangsur-angsur surut setelah hujan reda",,0,0,0,0,2,0,2,0,0,"BANYUWANGI,JAWA TIMUR","Banyuwangi, Jawa Timur, Indonesia","(-8.2094973, 114.3737201, 0.0)",-8.2094973,114.3737201,0.0
